设备编号,下单时间,订单编号,购买数量（个）,手续费（元）,总金额（元）,支付状态,出货状态,收款方,退款金额（元）,购买用户,商品ID,商品详情,省市区,软件版本
112673,2018/4/30 20:14,112673qr15250904645624,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0sybGS2z7uk5Awj_7qpKF4w,商品0008,维他奶X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112673,2018/4/30 16:06,112673qr15250755731847,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0oaojxKKPWxTFhF9ZEsVT5M,商品0008,维他奶X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112637,2018/4/30 15:10,112637qr15250722162786,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0r-zoXEgu3PaDYwgjeTxq3Q,商品0008,维他奶X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112535,2018/4/30 9:59,112535qr15250535935741,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0uILYjF_8tqtVgtWPj2tW70,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/30 8:02,112535qr15250465401311,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0jUgsEyh2--jclioyLDLyAw,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/29 21:33,112535qr15250088059180,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0iOBkgejliBU2Dccy0-GfIk,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/29 14:52,112534qr15249847608039,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0vvMMN-61eo2oGbdaR75b2k,商品0008,维他奶X1;,广东省中山市,V2.1.55/1.2;rk3288
112537,2018/4/29 9:07,112537qr15249640581807,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0nhb0ypqdvFs6GQV7w8HPHY,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112537,2018/4/29 7:20,112537qr15249576108762,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0srhI0cxDtX-ziairOOVGG0,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112673,2018/4/28 20:30,112673qr15249186538659,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0ms8kY5ka-ysNI6qFcY_zD0,商品0008,维他奶X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112673,2018/4/28 20:30,112673qr15249186197694,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0hlVkHBSgfaLNx_KOuLHXbM,商品0008,维他奶X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112535,2018/4/28 11:54,112535qr15248876912256,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0hBHQRAj8SbmffBm3q2XwQU,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/28 9:36,112536qr15248794014957,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0o5m-ivdDNwFe_7oNWjNwvk,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/28 8:47,112534qr15248765045655,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0qSQbYytvM2_977A2zycqbA,商品0008,维他奶X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112538,2018/4/27 18:49,112538qr15248261637173,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0gAWSpHYqw7z7Nh-kGuxtj4,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112538,2018/4/27 18:13,112538qr15248240337415,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0pja2rOl4al_g9QCfkiDb18,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112536,2018/4/27 9:29,112536qr15247926109077,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0qYwYUW0Nr_binIE5M4jBBc,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/26 22:15,112536qr15247521355590,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0rXBRruTWKSctUam2gva3jU,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/26 15:35,112534qr15247282161286,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0gRB_0_4uKM_8W8EduMvIwg,商品0008,维他奶X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112637,2018/4/26 8:07,112637qr15247012645913,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0rmoDZEACtpAXUeWSX_W5Qc,商品0008,维他奶X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112637,2018/4/25 22:23,112637qr15246662019513,1,0.03,3.0,支付宝,出货成功,鑫零售结算,0,os-xL0jbsTajYVgvGnsjQ0SD5qvc,商品0008,维他奶X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112538,2018/4/25 11:24,112538qr15246267014822,1,0.03,3.0,支付宝,出货成功,鑫零售结算,0,os-xL0hicIc9II6besjqC8LO7eqE,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112536,2018/4/25 9:25,112536qr15246196275982,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0hS4WiCq-mi1hUls-rf1yY8,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/25 9:04,112535qr15246183001616,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0nNuAWz1HzrLbT5jLWm7icA,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/25 8:00,112537qr15246144265417,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0g6p_Gzy9D3HXQV5LycboOk,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112537,2018/4/23 22:03,112537qr15244922228001,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0r2LVyPzsdvNVKVTIJ7qMuw,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112535,2018/4/23 9:09,112535qr15244458145831,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0sth1t1ZF24VLbBSLfl6Zvw,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112538,2018/4/23 8:34,112538qr15244436785579,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0pTPDnSYpn6kzcavagWh5EA,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112537,2018/4/23 8:18,112537qr15244427263742,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0oO37Beeu0g7csO4wFKq8xk,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112536,2018/4/21 10:24,112536qr15242775152614,1,0.03,3.0,微信,出货成功,鑫零售结算,0,ooCjVwJKF-J8D5GQBY-dgBiIE1-k,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/21 9:43,112537qr15242749995760,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0uCj08qfWBTnkf-SJ6ppjVw,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112538,2018/4/21 8:22,112538qr15242701321608,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0j7vPRrbxpFkHIHYul3BtPE,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112534,2018/4/20 16:01,112534qr15242112707232,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0kJQnHXTLcxDLJ1cAezUUbE,商品0008,维他奶X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/20 10:10,112534qr15241902114270,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0g5g0bjkwV7eMh417IsiGQw,商品0008,维他奶X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/20 7:54,112537qr15241820913043,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0n480fdP7J9lnvSgrWCwafY,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112538,2018/4/19 9:27,112538qr15241012799109,1,0.03,3.0,微信,出货成功,平台,0,os-xL0pq7S93zwjnPuJw7SDRXqao,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112534,2018/4/18 10:01,112534qr15240169068832,1,0.03,3.0,微信,出货成功,平台,0,os-xL0gWTegXGxWlAupND0Kk9dJI,商品0008,维他奶X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/18 9:59,112534qr15240167764686,1,0.03,3.0,微信,出货成功,平台,0,os-xL0lGFBuaF6eYr6Qtvgdo_MOA,商品0008,维他奶X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112535,2018/4/18 9:40,112535qr15240156299584,1,0.03,3.0,微信,出货成功,平台,0,os-xL0gMZQ-I9nL3hIpJ0kj1b4QY,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/18 9:37,112535qr15240154938678,1,0.03,3.0,微信,出货成功,平台,0,os-xL0ijG0upwkUDtwMXuVQxzupc,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/18 9:36,112535qr15240154145574,1,0.03,3.0,微信,出货成功,平台,0,os-xL0qE9DKcLU9Q2-ly6u1Zecmc,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112538,2018/4/18 9:34,112538qr15240153152418,1,0.03,3.0,支付宝,出货成功,平台,0,os-xL0pdgBwAe6VcCKCQenILtqmk,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112535,2018/4/18 8:55,112535qr15240129839670,1,0.03,3.0,微信,出货成功,平台,0,os-xL0u5cOQbQA-px5sljYoBfC4U,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112538,2018/4/17 13:25,112538qr15239427499996,1,0.03,3.0,微信,出货成功,平台,0,os-xL0o_D_nKxe4Pt0Q5LAbpOCuA,商品0008,维他奶X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112534,2018/4/16 17:00,112534qr15238692114737,1,0.03,3.0,微信,出货成功,平台,0,os-xL0lwwaVp6Zom81VLjE2t1Gwg,商品0008,维他奶X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/30 20:08,112534qr15250901091601,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0tx6PdIu72y5fnBj9LSYDOY,商品0009,卫龙大面筋X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112638,2018/4/30 13:47,112638qr15250672648259,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0kUwl6QbasqDcgFThqy15JI,商品0009,卫龙大面筋X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112540,2018/4/29 14:35,112540qr15249837258100,1,0.05,5.0,微信,出货成功,鑫零售结算,0,ooCjVwAzXfZEcFPRQACmv-sFnXjs,商品0009,卫龙大面筋X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112639,2018/4/28 18:45,112639qr15249123078842,1,0.05,5.0,支付宝,出货成功,鑫零售结算,0,os-xL0ttfu22ZfCLH5XM2gtcWOnc,商品0009,卫龙大面筋X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/28 17:44,112534qr15249086527215,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0vvMMN-61eo2oGbdaR75b2k,商品0009,卫龙大面筋X1;,广东省东莞市,V3.0.35;rk3288;(900x1440)
112534,2018/4/28 13:44,112534qr15248942488956,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0t9sLoms2YAG-DREnMKkgSU,商品0009,卫龙大面筋X1;,广东省中山市,V2.1.55/1.2;rk3288
112540,2018/4/27 20:21,112540qr15248317161795,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0vTlg7oCCia1_3Ubt38Bx_Y,商品0009,卫龙大面筋X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112540,2018/4/25 21:17,112540qr15246622467407,1,0.05,5.0,支付宝,出货成功,鑫零售结算,0,os-xL0oA3C1cATIVG6NfdKSuiRUA,商品0009,卫龙大面筋X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112535,2018/4/24 19:23,112535qr15245690291029,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0h1LxfVn3QyA53RU1HahTGw,商品0009,卫龙大面筋X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/24 19:22,112535qr15245690108170,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0oZBXylA1T9w1WkRqRwFVMs,商品0009,卫龙大面筋X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/24 19:22,112535qr15245689776450,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0tej1AXfKiHoQusw_KGS5Cs,商品0009,卫龙大面筋X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/24 14:46,112534qr15245524422024,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0tqoAr0_lU7a4uXclRhki3Y,商品0009,卫龙大面筋X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112535,2018/4/23 16:56,112535qr15244738298851,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0o_p2lmp2a2aq-d1r2T-lks,商品0009,卫龙大面筋X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/20 17:09,112536qr15242154308335,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0lA3oNKOJ4FJrn_l3IXXhDU,商品0009,卫龙大面筋X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/19 20:22,112535qr15241406047455,1,0.05,5.0,微信,出货成功,平台,0,os-xL0vBwA_6GPgSa-KmDfHT4tVg,商品0009,卫龙大面筋X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112636,2018/4/30 20:01,112636qr15250897024867,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0rDaIYCoKbnwHESc5Oucjs4,商品0010,营养快线X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112537,2018/4/30 17:42,112537qr15250813422034,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0va-nMH1pEg3Lg8G8AWKtNw,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112538,2018/4/30 17:18,112538qr15250798999240,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0rPwiAtzM0n4ekmx63dcC7E,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112538,2018/4/30 17:16,112538qr15250797837585,1,0.04,4.0,微信,出货中,鑫零售结算,0,os-xL0njetHFwhYx7UIafQ9boMtg,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112636,2018/4/30 16:48,112636qr15250781171956,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0mh6TBa_YVXMcvVi6uJXoag,商品0010,营养快线X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112636,2018/4/30 15:01,112636qr15250716889203,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0l1-qh4fcmjCmagVy3tKbiw,商品0010,营养快线X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112636,2018/4/30 14:02,112636qr15250681355929,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0jYalDsZn_zcdt0tJAPfYW4,商品0010,营养快线X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112636,2018/4/30 14:01,112636qr15250680784329,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0uT35hvqJwFbkz1A1P0X6Ys,商品0010,营养快线X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112636,2018/4/30 13:36,112636qr15250666159087,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0vAZZkfqfYNfI-SUcePo5IQ,商品0010,营养快线X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112538,2018/4/30 13:28,112538qr15250661063220,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0qgvsq6YWS4kllvYDKw_pRU,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112537,2018/4/29 22:17,112537qr15250114412443,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0ldLNZgrC9QOvIvHuepN2E0,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112538,2018/4/29 18:43,112538qr15249985925468,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0lBdwxeJS0V8t-SRjf4syko,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112713,2018/4/29 16:36,112713qr15249909827501,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0okgtHmHdjqyMGG55MMjDr8,商品0010,营养快线X1;,广东省中山市,V2.1.55/1.2;rk3288
112536,2018/4/29 12:50,112536qr15249774189222,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0hDZQX5TQ7ds9oLnMicnRPo,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/29 12:49,112536qr15249773943695,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0pCEWk4BFMlXV3wEkBB0w5o,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112673,2018/4/29 9:11,112673qr15249642854648,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0mJ91H-yLfgi-a6jYOW6rHE,商品0010,营养快线X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112637,2018/4/29 8:11,112637qr15249607155222,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0tx6PdIu72y5fnBj9LSYDOY,商品0010,营养快线X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112673,2018/4/28 23:43,112673qr15249302073871,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0sEOfLSmEVtSyITi018b3g0,商品0010,营养快线X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112657,2018/4/28 21:07,112657qr15249208376254,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0pKrQNk-_0TnBVdtjq1GMC4,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.38;rk3288;(900x1440)
112637,2018/4/28 19:09,112637qr15249137454346,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0goMElX-45PUu2umvCBJEns,商品0010,营养快线X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112534,2018/4/28 16:38,112534qr15249047141094,1,0.04,4.0,支付宝,出货成功,鑫零售结算,0,os-xL0sQjUNOvakjbkTuE6CkT1lk,商品0010,营养快线X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112673,2018/4/28 13:22,112673qr15248929549544,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0u_2AiRVvRODIwSoIA5pe4o,商品0010,营养快线X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112673,2018/4/28 12:16,112673qr15248889891846,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0vuRNYkIIHvsdgjVE2MhoWQ,商品0010,营养快线X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112536,2018/4/28 8:38,112536qr15248759174734,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0gUrPdfqhMWvjefNJFn55sg,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112673,2018/4/28 0:26,112673qr15248464059934,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0laetGHHKKzfoDeGMexUW-Q,商品0010,营养快线X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112657,2018/4/27 20:18,112657qr15248315156829,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0l88tA7S34wjLMSuaQ_JJOU,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.38;rk3288;(900x1440)
112538,2018/4/27 19:43,112538qr15248294152311,1,0.04,4.0,支付宝,出货成功,鑫零售结算,0,os-xL0slOlAs9GVYNtwB-esRy5gE,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112534,2018/4/27 19:38,112534qr15248292065680,1,0.04,4.0,微信,出货成功,鑫零售结算,0,ooCjVwGlFQbkRohFqp3RvbouV5yQ,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112536,2018/4/27 17:45,112536qr15248223614403,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0vZR50zo54Ra4vflWZnakNE,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/26 15:37,112534qr15247283146024,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0tG4S3eN8kUfQkyBJdQIb20,商品0010,营养快线X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/26 14:39,112534qr15247248301273,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0iVfZwe6oiyd0s-5c2h_LlE,商品0010,营养快线X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/26 3:08,112537qr15246833124688,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0vEbeDgGLVVLPwBaQuDKGUE,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112537,2018/4/26 3:07,112537qr15246832925820,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0pqbwNYeEWCLoxkllEb3rVw,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112534,2018/4/25 16:52,112534qr15246463998270,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0rf-fcISWmjhc6qfdpeGFyc,商品0010,营养快线X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112536,2018/4/24 9:21,112536qr15245329536795,1,0.04,4.0,支付宝,出货成功,鑫零售结算,0,os-xL0sShy_tzyRN6MvlgZf9yI5U,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/24 9:08,112535qr15245321289001,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0vNYII6xqhhYWPCaucqaXis,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112637,2018/4/24 8:43,112637qr15245305974960,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0jFKBNa_O_6btLzkLeC_rKY,商品0010,营养快线X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112535,2018/4/23 2:48,112535qr15244229352635,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0g3QX4HkzmbWlSXtgUV_PLI,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/22 20:07,112537qr15243989075980,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0gRVR25gV5XPGRBuxUGBg_c,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112534,2018/4/22 9:33,112534qr15243608298733,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0o1CkhAQKl6_j3a1XTVPzhA,商品0010,营养快线X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/21 21:32,112534qr15243175847577,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0rUwk7VBSjgEZ4-qYdarXLY,商品0010,营养快线X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/21 11:00,112537qr15242796329110,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0hlVkHBSgfaLNx_KOuLHXbM,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112537,2018/4/20 21:27,112537qr15242308725603,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0njetHFwhYx7UIafQ9boMtg,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112536,2018/4/20 13:12,112536qr15242011689300,1,0.04,4.0,支付宝,出货成功,鑫零售结算,0,os-xL0t6vurUa6_GuT30lxibhqV0,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112538,2018/4/20 12:39,112538qr15241991887246,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0oyr3WlcK9YIz6AMv6gNZ_k,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112534,2018/4/20 9:20,112534qr15241872102210,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0vSNsJu9lQScrfPrtFrupGs,商品0010,营养快线X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/19 18:20,112537qr15241332252071,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0nLq1vE1Wq5b5m0p82TuGCw,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112536,2018/4/19 9:27,112536qr15241012861976,1,0.04,4.0,支付宝,出货成功,鑫零售结算,0,os-xL0l097CvFbDefTS5E1fiWWd4,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112538,2018/4/19 9:21,112538qr15241008611150,1,0.04,4.0,微信,出货成功,平台,0,os-xL0oWOq2R3CAxu9fY0Tb392Ck,商品0010,营养快线X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
